id,week,practice_recruitment,cases,sinwe,coswe
45,2,1,0,0.23931566428755774,0.970941817426052
45,3,2,0,0.3546048870425356,0.9350162426854148
45,4,5,0,0.4647231720437685,0.8854560256532099
45,5,7,0,0.5680647467311558,0.8229838658936564
45,6,8,0,0.6631226582407952,0.7485107481711011
45,7,10,0,0.7485107481711011,0.6631226582407953
45,8,13,0,0.8229838658936564,0.5680647467311559
45,9,15,0,0.8854560256532099,0.4647231720437686
45,10,20,1,0.9350162426854148,0.35460488704253557
45,11,21,0,0.970941817426052,0.23931566428755804
45,12,21,0,0.992708874098054,0.120536680255323
45,13,21,0,1,-1.6081428723391245e-16
45,14,21,0,0.992708874098054,-0.12053668025532288
45,15,24,0,0.9709418174260521,-0.2393156642875575
45,16,24,0,0.9350162426854148,-0.35460488704253545
45,17,24,0,0.8854560256532099,-0.4647231720437685
45,18,24,0,0.8229838658936565,-0.5680647467311557
45,19,24,0,0.7485107481711013,-0.663122658240795
45,20,24,0,0.6631226582407952,-0.7485107481711012
45,21,24,0,0.5680647467311558,-0.8229838658936564
45,22,24,0,0.46472317204376906,-0.8854560256532096
45,23,24,0,0.35460488704253584,-0.9350162426854147
45,24,25,0,0.23931566428755768,-0.970941817426052
45,25,25,0,0.12053668025532308,-0.992708874098054
45,26,25,0,-3.216285744678249e-16,-1
45,27,25,0,-0.12053668025532283,-0.992708874098054
45,28,25,0,-0.23931566428755743,-0.9709418174260521
45,29,25,0,-0.3546048870425356,-0.9350162426854148
45,30,25,0,-0.46472317204376806,-0.8854560256532101
45,31,25,0,-0.5680647467311556,-0.8229838658936565
45,32,26,0,-0.663122658240795,-0.7485107481711013
45,33,26,0,-0.7485107481711011,-0.6631226582407952
45,34,26,0,-0.8229838658936564,-0.5680647467311559
45,35,26,0,-0.8854560256532096,-0.4647231720437691
45,36,26,0,-0.9350162426854147,-0.3546048870425359
45,37,26,1,-0.970941817426052,-0.23931566428755774
45,38,26,0,-0.992708874098054,-0.12053668025532357
45,39,26,0,-1,-1.836909530733566e-16
45,40,26,0,-0.992708874098054,0.1205366802553232
45,41,26,0,-0.9709418174260521,0.23931566428755738
45,42,26,0,-0.9350162426854148,0.35460488704253557
45,43,26,0,-0.8854560256532101,0.464723172043768
45,44,26,0,-0.822983865893657,0.5680647467311548
45,45,26,0,-0.7485107481711011,0.6631226582407952
45,46,27,0,-0.6631226582407955,0.7485107481711007
45,47,29,0,-0.5680647467311559,0.8229838658936564
45,48,30,0,-0.4647231720437684,0.88545602565321
45,49,31,0,-0.35460488704253595,0.9350162426854147
45,50,31,0,-0.2393156642875578,0.970941817426052
45,51,31,1,-0.12053668025532363,0.992708874098054
45,52,31,0,6.432571489356498e-16,1
45,53,31,0,0.12053668025532314,0.992708874098054
45,54,31,0,0.23931566428755732,0.9709418174260521
45,55,31,0,0.3546048870425355,0.9350162426854148
45,56,31,0,0.46472317204376795,0.8854560256532102
45,57,31,0,0.5680647467311555,0.8229838658936566
45,58,31,0,0.6631226582407952,0.7485107481711011
45,59,31,0,0.7485107481711007,0.6631226582407956
45,60,31,0,0.8229838658936558,0.5680647467311567
45,61,31,0,0.8854560256532099,0.46472317204376845
45,62,31,0,0.9350162426854147,0.354604887042536
45,63,31,0,0.970941817426052,0.23931566428755785
45,64,31,0,0.9927088740980539,0.12053668025532369
45,65,31,0,1,3.061515884555943e-16
45,66,31,0,0.992708874098054,-0.12053668025532309
45,67,31,0,0.9709418174260519,-0.23931566428755813
45,68,31,0,0.9350162426854148,-0.35460488704253545
45,69,31,0,0.8854560256532102,-0.4647231720437679
45,70,31,0,0.8229838658936571,-0.5680647467311547
45,71,31,0,0.7485107481711012,-0.6631226582407952
47,1,1,0,0.12053668025532305,0.992708874098054
47,2,1,0,0.23931566428755774,0.970941817426052
47,3,2,1,0.3546048870425356,0.9350162426854148
47,4,5,0,0.4647231720437685,0.8854560256532099
47,5,7,2,0.5680647467311558,0.8229838658936564
47,6,8,0,0.6631226582407952,0.7485107481711011
47,7,10,1,0.7485107481711011,0.6631226582407953
47,8,13,1,0.8229838658936564,0.5680647467311559
47,9,15,0,0.8854560256532099,0.4647231720437686
47,10,20,0,0.9350162426854148,0.35460488704253557
47,11,21,0,0.970941817426052,0.23931566428755804
47,12,21,0,0.992708874098054,0.120536680255323
47,13,21,0,1,-1.6081428723391245e-16
47,14,21,0,0.992708874098054,-0.12053668025532288
47,15,24,0,0.9709418174260521,-0.2393156642875575
47,16,24,0,0.9350162426854148,-0.35460488704253545
47,17,24,0,0.8854560256532099,-0.4647231720437685
47,18,24,0,0.8229838658936565,-0.5680647467311557
47,19,24,0,0.7485107481711013,-0.663122658240795
47,20,24,0,0.6631226582407952,-0.7485107481711012
47,21,24,0,0.5680647467311558,-0.8229838658936564
47,22,24,0,0.46472317204376906,-0.8854560256532096
47,23,24,0,0.35460488704253584,-0.9350162426854147
47,24,25,0,0.23931566428755768,-0.970941817426052
47,25,25,1,0.12053668025532308,-0.992708874098054
47,26,25,0,-3.216285744678249e-16,-1
47,27,25,0,-0.12053668025532283,-0.992708874098054
47,28,25,0,-0.23931566428755743,-0.9709418174260521
47,29,25,0,-0.3546048870425356,-0.9350162426854148
47,30,25,0,-0.46472317204376806,-0.8854560256532101
47,31,25,1,-0.5680647467311556,-0.8229838658936565
47,32,26,0,-0.663122658240795,-0.7485107481711013
47,33,26,0,-0.7485107481711011,-0.6631226582407952
47,34,26,0,-0.8229838658936564,-0.5680647467311559
47,35,26,0,-0.8854560256532096,-0.4647231720437691
47,36,26,0,-0.9350162426854147,-0.3546048870425359
47,37,26,0,-0.970941817426052,-0.23931566428755774
47,38,26,0,-0.992708874098054,-0.12053668025532357
47,39,26,0,-1,-1.836909530733566e-16
47,40,26,0,-0.992708874098054,0.1205366802553232
47,41,26,0,-0.9709418174260521,0.23931566428755738
47,42,26,3,-0.9350162426854148,0.35460488704253557
47,43,26,0,-0.8854560256532101,0.464723172043768
47,44,26,0,-0.822983865893657,0.5680647467311548
47,45,26,0,-0.7485107481711011,0.6631226582407952
47,46,27,0,-0.6631226582407955,0.7485107481711007
47,47,29,1,-0.5680647467311559,0.8229838658936564
47,48,30,0,-0.4647231720437684,0.88545602565321
47,49,31,1,-0.35460488704253595,0.9350162426854147
47,50,31,0,-0.2393156642875578,0.970941817426052
47,51,31,0,-0.12053668025532363,0.992708874098054
47,52,31,1,6.432571489356498e-16,1
47,53,31,0,0.12053668025532314,0.992708874098054
47,54,31,0,0.23931566428755732,0.9709418174260521
47,55,31,0,0.3546048870425355,0.9350162426854148
47,56,31,0,0.46472317204376795,0.8854560256532102
47,57,31,0,0.5680647467311555,0.8229838658936566
47,58,31,0,0.6631226582407952,0.7485107481711011
47,59,31,0,0.7485107481711007,0.6631226582407956
47,60,31,0,0.8229838658936558,0.5680647467311567
47,61,31,0,0.8854560256532099,0.46472317204376845
47,62,31,0,0.9350162426854147,0.354604887042536
47,63,31,0,0.970941817426052,0.23931566428755785
47,64,31,0,0.9927088740980539,0.12053668025532369
47,65,31,0,1,3.061515884555943e-16
47,66,31,0,0.992708874098054,-0.12053668025532309
47,67,31,0,0.9709418174260519,-0.23931566428755813
47,68,31,0,0.9350162426854148,-0.35460488704253545
47,69,31,0,0.8854560256532102,-0.4647231720437679
47,70,31,0,0.8229838658936571,-0.5680647467311547
47,71,31,0,0.7485107481711012,-0.6631226582407952
51,1,1,1,0.12053668025532305,0.992708874098054
51,2,1,1,0.23931566428755774,0.970941817426052
51,3,2,0,0.3546048870425356,0.9350162426854148
51,4,5,2,0.4647231720437685,0.8854560256532099
51,5,7,0,0.5680647467311558,0.8229838658936564
51,6,8,0,0.6631226582407952,0.7485107481711011
51,7,10,1,0.7485107481711011,0.6631226582407953
51,8,13,1,0.8229838658936564,0.5680647467311559
51,9,15,1,0.8854560256532099,0.4647231720437686
51,10,20,1,0.9350162426854148,0.35460488704253557
51,11,21,1,0.970941817426052,0.23931566428755804
51,12,21,1,0.992708874098054,0.120536680255323
51,13,21,1,1,-1.6081428723391245e-16
51,14,21,1,0.992708874098054,-0.12053668025532288
51,15,24,0,0.9709418174260521,-0.2393156642875575
51,16,24,0,0.9350162426854148,-0.35460488704253545
51,17,24,0,0.8854560256532099,-0.4647231720437685
51,18,24,0,0.8229838658936565,-0.5680647467311557
51,19,24,1,0.7485107481711013,-0.663122658240795
51,20,24,0,0.6631226582407952,-0.7485107481711012
51,21,24,0,0.5680647467311558,-0.8229838658936564
51,22,24,1,0.46472317204376906,-0.8854560256532096
51,23,24,1,0.35460488704253584,-0.9350162426854147
51,24,25,0,0.23931566428755768,-0.970941817426052
51,25,25,1,0.12053668025532308,-0.992708874098054
51,26,25,1,-3.216285744678249e-16,-1
51,27,25,2,-0.12053668025532283,-0.992708874098054
51,28,25,1,-0.23931566428755743,-0.9709418174260521
51,29,25,1,-0.3546048870425356,-0.9350162426854148
51,30,25,0,-0.46472317204376806,-0.8854560256532101
51,31,25,0,-0.5680647467311556,-0.8229838658936565
51,32,26,0,-0.663122658240795,-0.7485107481711013
51,33,26,0,-0.7485107481711011,-0.6631226582407952
51,34,26,1,-0.8229838658936564,-0.5680647467311559
51,35,26,2,-0.8854560256532096,-0.4647231720437691
51,36,26,2,-0.9350162426854147,-0.3546048870425359
51,37,26,3,-0.970941817426052,-0.23931566428755774
51,38,26,0,-0.992708874098054,-0.12053668025532357
51,39,26,0,-1,-1.836909530733566e-16
51,40,26,0,-0.992708874098054,0.1205366802553232
51,41,26,0,-0.9709418174260521,0.23931566428755738
51,42,26,0,-0.9350162426854148,0.35460488704253557
51,43,26,1,-0.8854560256532101,0.464723172043768
51,44,26,0,-0.822983865893657,0.5680647467311548
51,45,26,3,-0.7485107481711011,0.6631226582407952
51,46,27,2,-0.6631226582407955,0.7485107481711007
51,47,29,1,-0.5680647467311559,0.8229838658936564
51,48,30,3,-0.4647231720437684,0.88545602565321
51,49,31,0,-0.35460488704253595,0.9350162426854147
51,50,31,3,-0.2393156642875578,0.970941817426052
51,51,31,3,-0.12053668025532363,0.992708874098054
51,52,31,1,6.432571489356498e-16,1
51,53,31,0,0.12053668025532314,0.992708874098054
51,54,31,0,0.23931566428755732,0.9709418174260521
51,55,31,2,0.3546048870425355,0.9350162426854148
51,56,31,1,0.46472317204376795,0.8854560256532102
51,57,31,0,0.5680647467311555,0.8229838658936566
51,58,31,1,0.6631226582407952,0.7485107481711011
51,59,31,1,0.7485107481711007,0.6631226582407956
51,60,31,0,0.8229838658936558,0.5680647467311567
51,61,31,0,0.8854560256532099,0.46472317204376845
51,62,31,0,0.9350162426854147,0.354604887042536
51,63,31,1,0.970941817426052,0.23931566428755785
51,64,31,0,0.9927088740980539,0.12053668025532369
51,65,31,0,1,3.061515884555943e-16
51,66,31,0,0.992708874098054,-0.12053668025532309
51,67,31,0,0.9709418174260519,-0.23931566428755813
51,68,31,0,0.9350162426854148,-0.35460488704253545
51,69,31,0,0.8854560256532102,-0.4647231720437679
51,70,31,0,0.8229838658936571,-0.5680647467311547
51,71,31,0,0.7485107481711012,-0.6631226582407952
53,1,1,1,0.12053668025532305,0.992708874098054
53,2,1,2,0.23931566428755774,0.970941817426052
53,3,2,0,0.3546048870425356,0.9350162426854148
53,4,5,0,0.4647231720437685,0.8854560256532099
53,5,7,1,0.5680647467311558,0.8229838658936564
53,6,8,0,0.6631226582407952,0.7485107481711011
53,7,10,0,0.7485107481711011,0.6631226582407953
53,8,13,0,0.8229838658936564,0.5680647467311559
53,9,15,0,0.8854560256532099,0.4647231720437686
53,10,20,0,0.9350162426854148,0.35460488704253557
53,11,21,1,0.970941817426052,0.23931566428755804
53,12,21,0,0.992708874098054,0.120536680255323
53,13,21,0,1,-1.6081428723391245e-16
53,14,21,0,0.992708874098054,-0.12053668025532288
53,15,24,0,0.9709418174260521,-0.2393156642875575
53,16,24,0,0.9350162426854148,-0.35460488704253545
53,17,24,1,0.8854560256532099,-0.4647231720437685
53,18,24,0,0.8229838658936565,-0.5680647467311557
53,19,24,1,0.7485107481711013,-0.663122658240795
53,20,24,0,0.6631226582407952,-0.7485107481711012
53,21,24,0,0.5680647467311558,-0.8229838658936564
53,22,24,0,0.46472317204376906,-0.8854560256532096
53,23,24,2,0.35460488704253584,-0.9350162426854147
53,24,25,1,0.23931566428755768,-0.970941817426052
53,25,25,0,0.12053668025532308,-0.992708874098054
53,26,25,0,-3.216285744678249e-16,-1
53,27,25,0,-0.12053668025532283,-0.992708874098054
53,28,25,0,-0.23931566428755743,-0.9709418174260521
53,29,25,0,-0.3546048870425356,-0.9350162426854148
53,30,25,0,-0.46472317204376806,-0.8854560256532101
53,31,25,0,-0.5680647467311556,-0.8229838658936565
53,32,26,0,-0.663122658240795,-0.7485107481711013
53,33,26,0,-0.7485107481711011,-0.6631226582407952
53,34,26,1,-0.8229838658936564,-0.5680647467311559
53,35,26,1,-0.8854560256532096,-0.4647231720437691
53,36,26,2,-0.9350162426854147,-0.3546048870425359
53,37,26,0,-0.970941817426052,-0.23931566428755774
53,38,26,0,-0.992708874098054,-0.12053668025532357
53,39,26,0,-1,-1.836909530733566e-16
53,40,26,1,-0.992708874098054,0.1205366802553232
53,41,26,3,-0.9709418174260521,0.23931566428755738
53,42,26,2,-0.9350162426854148,0.35460488704253557
53,43,26,3,-0.8854560256532101,0.464723172043768
53,44,26,0,-0.822983865893657,0.5680647467311548
53,45,26,0,-0.7485107481711011,0.6631226582407952
53,46,27,0,-0.6631226582407955,0.7485107481711007
53,47,29,0,-0.5680647467311559,0.8229838658936564
53,48,30,0,-0.4647231720437684,0.88545602565321
53,49,31,2,-0.35460488704253595,0.9350162426854147
53,50,31,1,-0.2393156642875578,0.970941817426052
53,51,31,0,-0.12053668025532363,0.992708874098054
53,52,31,1,6.432571489356498e-16,1
53,53,31,0,0.12053668025532314,0.992708874098054
53,54,31,0,0.23931566428755732,0.9709418174260521
53,55,31,0,0.3546048870425355,0.9350162426854148
53,56,31,1,0.46472317204376795,0.8854560256532102
53,57,31,0,0.5680647467311555,0.8229838658936566
53,58,31,0,0.6631226582407952,0.7485107481711011
53,59,31,0,0.7485107481711007,0.6631226582407956
53,60,31,0,0.8229838658936558,0.5680647467311567
53,61,31,0,0.8854560256532099,0.46472317204376845
53,62,31,0,0.9350162426854147,0.354604887042536
53,63,31,0,0.970941817426052,0.23931566428755785
53,64,31,0,0.9927088740980539,0.12053668025532369
53,65,31,0,1,3.061515884555943e-16
53,66,31,0,0.992708874098054,-0.12053668025532309
53,67,31,0,0.9709418174260519,-0.23931566428755813
53,68,31,0,0.9350162426854148,-0.35460488704253545
53,69,31,0,0.8854560256532102,-0.4647231720437679
53,70,31,0,0.8229838658936571,-0.5680647467311547
53,71,31,0,0.7485107481711012,-0.6631226582407952
55,1,1,0,0.12053668025532305,0.992708874098054
55,2,1,0,0.23931566428755774,0.970941817426052
55,3,2,1,0.3546048870425356,0.9350162426854148
55,4,5,0,0.4647231720437685,0.8854560256532099
55,5,7,0,0.5680647467311558,0.8229838658936564
55,6,8,0,0.6631226582407952,0.7485107481711011
55,7,10,0,0.7485107481711011,0.6631226582407953
55,8,13,0,0.8229838658936564,0.5680647467311559
55,9,15,0,0.8854560256532099,0.4647231720437686
55,10,20,1,0.9350162426854148,0.35460488704253557
55,11,21,1,0.970941817426052,0.23931566428755804
55,12,21,0,0.992708874098054,0.120536680255323
55,13,21,0,1,-1.6081428723391245e-16
55,14,21,0,0.992708874098054,-0.12053668025532288
55,15,24,0,0.9709418174260521,-0.2393156642875575
55,16,24,0,0.9350162426854148,-0.35460488704253545
55,17,24,1,0.8854560256532099,-0.4647231720437685
55,18,24,1,0.8229838658936565,-0.5680647467311557
55,19,24,0,0.7485107481711013,-0.663122658240795
55,20,24,0,0.6631226582407952,-0.7485107481711012
55,21,24,1,0.5680647467311558,-0.8229838658936564
55,22,24,0,0.46472317204376906,-0.8854560256532096
55,23,24,0,0.35460488704253584,-0.9350162426854147
55,24,25,0,0.23931566428755768,-0.970941817426052
55,25,25,1,0.12053668025532308,-0.992708874098054
55,26,25,0,-3.216285744678249e-16,-1
55,27,25,0,-0.12053668025532283,-0.992708874098054
55,28,25,1,-0.23931566428755743,-0.9709418174260521
55,29,25,0,-0.3546048870425356,-0.9350162426854148
55,30,25,0,-0.46472317204376806,-0.8854560256532101
55,31,25,0,-0.5680647467311556,-0.8229838658936565
55,32,26,0,-0.663122658240795,-0.7485107481711013
55,33,26,0,-0.7485107481711011,-0.6631226582407952
55,34,26,1,-0.8229838658936564,-0.5680647467311559
55,35,26,1,-0.8854560256532096,-0.4647231720437691
55,36,26,2,-0.9350162426854147,-0.3546048870425359
55,37,26,0,-0.970941817426052,-0.23931566428755774
55,38,26,0,-0.992708874098054,-0.12053668025532357
55,39,26,3,-1,-1.836909530733566e-16
55,40,26,1,-0.992708874098054,0.1205366802553232
55,41,26,0,-0.9709418174260521,0.23931566428755738
55,42,26,1,-0.9350162426854148,0.35460488704253557
55,43,26,3,-0.8854560256532101,0.464723172043768
55,44,26,1,-0.822983865893657,0.5680647467311548
55,45,26,1,-0.7485107481711011,0.6631226582407952
55,46,27,1,-0.6631226582407955,0.7485107481711007
55,47,29,1,-0.5680647467311559,0.8229838658936564
55,48,30,0,-0.4647231720437684,0.88545602565321
55,49,31,1,-0.35460488704253595,0.9350162426854147
55,50,31,1,-0.2393156642875578,0.970941817426052
55,51,31,0,-0.12053668025532363,0.992708874098054
55,52,31,0,6.432571489356498e-16,1
55,53,31,0,0.12053668025532314,0.992708874098054
55,54,31,0,0.23931566428755732,0.9709418174260521
55,55,31,0,0.3546048870425355,0.9350162426854148
55,56,31,1,0.46472317204376795,0.8854560256532102
55,57,31,0,0.5680647467311555,0.8229838658936566
55,58,31,0,0.6631226582407952,0.7485107481711011
55,59,31,0,0.7485107481711007,0.6631226582407956
55,60,31,0,0.8229838658936558,0.5680647467311567
55,61,31,0,0.8854560256532099,0.46472317204376845
55,62,31,0,0.9350162426854147,0.354604887042536
55,63,31,0,0.970941817426052,0.23931566428755785
55,64,31,0,0.9927088740980539,0.12053668025532369
55,65,31,0,1,3.061515884555943e-16
55,66,31,0,0.992708874098054,-0.12053668025532309
55,67,31,0,0.9709418174260519,-0.23931566428755813
55,68,31,0,0.9350162426854148,-0.35460488704253545
55,69,31,0,0.8854560256532102,-0.4647231720437679
55,70,31,0,0.8229838658936571,-0.5680647467311547
55,71,31,0,0.7485107481711012,-0.6631226582407952
56,1,1,0,0.12053668025532305,0.992708874098054
56,2,1,0,0.23931566428755774,0.970941817426052
56,3,2,0,0.3546048870425356,0.9350162426854148
56,4,5,0,0.4647231720437685,0.8854560256532099
56,5,7,2,0.5680647467311558,0.8229838658936564
56,6,8,0,0.6631226582407952,0.7485107481711011
56,7,10,0,0.7485107481711011,0.6631226582407953
56,8,13,0,0.8229838658936564,0.5680647467311559
56,9,15,1,0.8854560256532099,0.4647231720437686
56,10,20,0,0.9350162426854148,0.35460488704253557
56,11,21,0,0.970941817426052,0.23931566428755804
56,12,21,0,0.992708874098054,0.120536680255323
56,13,21,0,1,-1.6081428723391245e-16
56,14,21,1,0.992708874098054,-0.12053668025532288
56,15,24,1,0.9709418174260521,-0.2393156642875575
56,16,24,0,0.9350162426854148,-0.35460488704253545
56,17,24,0,0.8854560256532099,-0.4647231720437685
56,18,24,0,0.8229838658936565,-0.5680647467311557
56,19,24,0,0.7485107481711013,-0.663122658240795
56,20,24,0,0.6631226582407952,-0.7485107481711012
56,21,24,1,0.5680647467311558,-0.8229838658936564
56,22,24,0,0.46472317204376906,-0.8854560256532096
56,23,24,0,0.35460488704253584,-0.9350162426854147
56,24,25,0,0.23931566428755768,-0.970941817426052
56,25,25,0,0.12053668025532308,-0.992708874098054
56,26,25,0,-3.216285744678249e-16,-1
56,27,25,1,-0.12053668025532283,-0.992708874098054
56,28,25,0,-0.23931566428755743,-0.9709418174260521
56,29,25,0,-0.3546048870425356,-0.9350162426854148
56,30,25,0,-0.46472317204376806,-0.8854560256532101
56,31,25,1,-0.5680647467311556,-0.8229838658936565
56,32,26,0,-0.663122658240795,-0.7485107481711013
56,33,26,1,-0.7485107481711011,-0.6631226582407952
56,34,26,0,-0.8229838658936564,-0.5680647467311559
56,35,26,1,-0.8854560256532096,-0.4647231720437691
56,36,26,0,-0.9350162426854147,-0.3546048870425359
56,37,26,0,-0.970941817426052,-0.23931566428755774
56,38,26,0,-0.992708874098054,-0.12053668025532357
56,39,26,1,-1,-1.836909530733566e-16
56,40,26,0,-0.992708874098054,0.1205366802553232
56,41,26,0,-0.9709418174260521,0.23931566428755738
56,42,26,1,-0.9350162426854148,0.35460488704253557
56,43,26,0,-0.8854560256532101,0.464723172043768
56,44,26,0,-0.822983865893657,0.5680647467311548
56,45,26,1,-0.7485107481711011,0.6631226582407952
56,46,27,0,-0.6631226582407955,0.7485107481711007
56,47,29,0,-0.5680647467311559,0.8229838658936564
56,48,30,1,-0.4647231720437684,0.88545602565321
56,49,31,1,-0.35460488704253595,0.9350162426854147
56,50,31,0,-0.2393156642875578,0.970941817426052
56,51,31,1,-0.12053668025532363,0.992708874098054
56,52,31,0,6.432571489356498e-16,1
56,53,31,0,0.12053668025532314,0.992708874098054
56,54,31,0,0.23931566428755732,0.9709418174260521
56,55,31,0,0.3546048870425355,0.9350162426854148
56,56,31,0,0.46472317204376795,0.8854560256532102
56,57,31,0,0.5680647467311555,0.8229838658936566
56,58,31,0,0.6631226582407952,0.7485107481711011
56,59,31,1,0.7485107481711007,0.6631226582407956
56,60,31,0,0.8229838658936558,0.5680647467311567
56,61,31,0,0.8854560256532099,0.46472317204376845
56,62,31,0,0.9350162426854147,0.354604887042536
56,63,31,0,0.970941817426052,0.23931566428755785
56,64,31,0,0.9927088740980539,0.12053668025532369
56,65,31,0,1,3.061515884555943e-16
56,66,31,0,0.992708874098054,-0.12053668025532309
56,67,31,0,0.9709418174260519,-0.23931566428755813
56,68,31,0,0.9350162426854148,-0.35460488704253545
56,69,31,0,0.8854560256532102,-0.4647231720437679
56,70,31,0,0.8229838658936571,-0.5680647467311547
56,71,31,0,0.7485107481711012,-0.6631226582407952
59,1,1,1,0.12053668025532305,0.992708874098054
59,2,1,0,0.23931566428755774,0.970941817426052
59,3,2,0,0.3546048870425356,0.9350162426854148
59,4,5,0,0.4647231720437685,0.8854560256532099
59,5,7,0,0.5680647467311558,0.8229838658936564
59,6,8,0,0.6631226582407952,0.7485107481711011
59,7,10,0,0.7485107481711011,0.6631226582407953
59,8,13,0,0.8229838658936564,0.5680647467311559
59,9,15,0,0.8854560256532099,0.4647231720437686
59,10,20,0,0.9350162426854148,0.35460488704253557
59,11,21,0,0.970941817426052,0.23931566428755804
59,12,21,1,0.992708874098054,0.120536680255323
59,13,21,1,1,-1.6081428723391245e-16
59,14,21,1,0.992708874098054,-0.12053668025532288
59,15,24,0,0.9709418174260521,-0.2393156642875575
59,16,24,0,0.9350162426854148,-0.35460488704253545
59,17,24,0,0.8854560256532099,-0.4647231720437685
59,18,24,0,0.8229838658936565,-0.5680647467311557
59,19,24,1,0.7485107481711013,-0.663122658240795
59,20,24,0,0.6631226582407952,-0.7485107481711012
59,21,24,0,0.5680647467311558,-0.8229838658936564
59,22,24,0,0.46472317204376906,-0.8854560256532096
59,23,24,0,0.35460488704253584,-0.9350162426854147
59,24,25,0,0.23931566428755768,-0.970941817426052
59,25,25,0,0.12053668025532308,-0.992708874098054
59,26,25,0,-3.216285744678249e-16,-1
59,27,25,0,-0.12053668025532283,-0.992708874098054
59,28,25,0,-0.23931566428755743,-0.9709418174260521
59,29,25,0,-0.3546048870425356,-0.9350162426854148
59,30,25,0,-0.46472317204376806,-0.8854560256532101
59,31,25,0,-0.5680647467311556,-0.8229838658936565
59,32,26,0,-0.663122658240795,-0.7485107481711013
59,33,26,0,-0.7485107481711011,-0.6631226582407952
59,34,26,0,-0.8229838658936564,-0.5680647467311559
59,35,26,0,-0.8854560256532096,-0.4647231720437691
59,36,26,0,-0.9350162426854147,-0.3546048870425359
59,37,26,0,-0.970941817426052,-0.23931566428755774
59,38,26,0,-0.992708874098054,-0.12053668025532357
59,39,26,1,-1,-1.836909530733566e-16
59,40,26,0,-0.992708874098054,0.1205366802553232
59,41,26,2,-0.9709418174260521,0.23931566428755738
59,42,26,0,-0.9350162426854148,0.35460488704253557
59,43,26,0,-0.8854560256532101,0.464723172043768
59,44,26,0,-0.822983865893657,0.5680647467311548
59,45,26,0,-0.7485107481711011,0.6631226582407952
59,46,27,0,-0.6631226582407955,0.7485107481711007
59,47,29,0,-0.5680647467311559,0.8229838658936564
59,48,30,0,-0.4647231720437684,0.88545602565321
59,49,31,0,-0.35460488704253595,0.9350162426854147
59,50,31,0,-0.2393156642875578,0.970941817426052
59,51,31,0,-0.12053668025532363,0.992708874098054
59,52,31,0,6.432571489356498e-16,1
59,53,31,0,0.12053668025532314,0.992708874098054
59,54,31,0,0.23931566428755732,0.9709418174260521
59,55,31,0,0.3546048870425355,0.9350162426854148
59,56,31,0,0.46472317204376795,0.8854560256532102
59,57,31,0,0.5680647467311555,0.8229838658936566
59,58,31,0,0.6631226582407952,0.7485107481711011
59,59,31,0,0.7485107481711007,0.6631226582407956
59,60,31,0,0.8229838658936558,0.5680647467311567
59,61,31,0,0.8854560256532099,0.46472317204376845
59,62,31,0,0.9350162426854147,0.354604887042536
59,63,31,0,0.970941817426052,0.23931566428755785
59,64,31,0,0.9927088740980539,0.12053668025532369
59,65,31,0,1,3.061515884555943e-16
59,66,31,0,0.992708874098054,-0.12053668025532309
59,67,31,0,0.9709418174260519,-0.23931566428755813
59,68,31,0,0.9350162426854148,-0.35460488704253545
59,69,31,0,0.8854560256532102,-0.4647231720437679
59,70,31,0,0.8229838658936571,-0.5680647467311547
59,71,31,0,0.7485107481711012,-0.6631226582407952
60,1,1,0,0.12053668025532305,0.992708874098054
60,2,1,0,0.23931566428755774,0.970941817426052
60,3,2,0,0.3546048870425356,0.9350162426854148
60,4,5,3,0.4647231720437685,0.8854560256532099
60,5,7,0,0.5680647467311558,0.8229838658936564
60,6,8,0,0.6631226582407952,0.7485107481711011
60,7,10,0,0.7485107481711011,0.6631226582407953
60,8,13,2,0.8229838658936564,0.5680647467311559
60,9,15,2,0.8854560256532099,0.4647231720437686
60,10,20,1,0.9350162426854148,0.35460488704253557
60,11,21,0,0.970941817426052,0.23931566428755804
60,12,21,1,0.992708874098054,0.120536680255323
60,13,21,0,1,-1.6081428723391245e-16
60,14,21,0,0.992708874098054,-0.12053668025532288
60,15,24,0,0.9709418174260521,-0.2393156642875575
60,16,24,0,0.9350162426854148,-0.35460488704253545
60,17,24,0,0.8854560256532099,-0.4647231720437685
60,18,24,0,0.8229838658936565,-0.5680647467311557
60,19,24,0,0.7485107481711013,-0.663122658240795
60,20,24,0,0.6631226582407952,-0.7485107481711012
60,21,24,0,0.5680647467311558,-0.8229838658936564
60,22,24,0,0.46472317204376906,-0.8854560256532096
60,23,24,0,0.35460488704253584,-0.9350162426854147
60,24,25,0,0.23931566428755768,-0.970941817426052
60,25,25,0,0.12053668025532308,-0.992708874098054
60,26,25,0,-3.216285744678249e-16,-1
60,27,25,0,-0.12053668025532283,-0.992708874098054
60,28,25,0,-0.23931566428755743,-0.9709418174260521
60,29,25,0,-0.3546048870425356,-0.9350162426854148
60,30,25,1,-0.46472317204376806,-0.8854560256532101
60,31,25,0,-0.5680647467311556,-0.8229838658936565
60,32,26,0,-0.663122658240795,-0.7485107481711013
60,33,26,0,-0.7485107481711011,-0.6631226582407952
60,34,26,0,-0.8229838658936564,-0.5680647467311559
60,35,26,0,-0.8854560256532096,-0.4647231720437691
60,36,26,0,-0.9350162426854147,-0.3546048870425359
60,37,26,0,-0.970941817426052,-0.23931566428755774
